time_utc,time_tpe,evidence_status,source,event_type,subject,action,operator,path,commit_sha,platform_id,coordinate,details
2026-07-24T14:56:01Z,2026-07-24T22:56:01+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,5f6fe4bcee8c670f8ee7dca5e83202c9f7fb35a1,30103117781,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30103117781,run_number=44; branch=main; status=completed
2026-07-24T14:56:01Z,2026-07-24T22:56:01+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,5f6fe4bcee8c670f8ee7dca5e83202c9f7fb35a1,30103117492,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30103117492,run_number=68; branch=main; status=completed
2026-07-24T14:56:01Z,2026-07-24T22:56:01+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> cancelled,ky46738-ops,dynamic/pages/pages-build-deployment,5f6fe4bcee8c670f8ee7dca5e83202c9f7fb35a1,30103117193,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30103117193,run_number=56; branch=main; status=completed
2026-07-24T14:56:11Z,2026-07-24T22:56:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M PORTAL_SHA256SUMS,Kevin / committer Kevin,PORTAL_SHA256SUMS,837e87a4878de66a1491c6780a15ac169c55ab97,,https://github.com/lkminiPhantomWorld/welcome/blob/837e87a4878de66a1491c6780a15ac169c55ab97/PORTAL_SHA256SUMS,chore: 更新傳送門校驗值
2026-07-24T14:56:13Z,2026-07-24T22:56:13+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,837e87a4878de66a1491c6780a15ac169c55ab97,30103131456,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30103131456,run_number=57; branch=main; status=completed
2026-07-24T14:56:13Z,2026-07-24T22:56:13+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,837e87a4878de66a1491c6780a15ac169c55ab97,30103131320,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30103131320,run_number=69; branch=main; status=completed
2026-07-24T14:56:14Z,2026-07-24T22:56:14+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,837e87a4878de66a1491c6780a15ac169c55ab97,30103132313,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30103132313,run_number=97; branch=main; status=completed
2026-07-24T14:56:14Z,2026-07-24T22:56:14+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,837e87a4878de66a1491c6780a15ac169c55ab97,30103132237,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30103132237,run_number=81; branch=main; status=completed
2026-07-24T14:56:14Z,2026-07-24T22:56:14+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,837e87a4878de66a1491c6780a15ac169c55ab97,30103132028,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30103132028,run_number=45; branch=main; status=completed
2026-07-24T14:56:14Z,2026-07-24T22:56:14+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> cancelled,ky46738-ops,.github/workflows/pages.yml,837e87a4878de66a1491c6780a15ac169c55ab97,30103131936,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30103131936,run_number=58; branch=main; status=completed
2026-07-24T15:13:26Z,2026-07-24T23:13:26+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M mini/index.html,Kevin / committer Kevin,mini/index.html,9235f92b8b1c23abe898c292e43cdaff5d6f30c0,,https://github.com/lkminiPhantomWorld/welcome/blob/9235f92b8b1c23abe898c292e43cdaff5d6f30c0/mini/index.html,fix: 還原紅色標籤後的幻影世界 Reader
2026-07-24T15:13:30Z,2026-07-24T23:13:30+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> cancelled,ky46738-ops,dynamic/pages/pages-build-deployment,9235f92b8b1c23abe898c292e43cdaff5d6f30c0,30104359719,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104359719,run_number=58; branch=main; status=completed
2026-07-24T15:13:30Z,2026-07-24T23:13:30+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,9235f92b8b1c23abe898c292e43cdaff5d6f30c0,30104359636,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104359636,run_number=70; branch=main; status=completed
2026-07-24T15:13:31Z,2026-07-24T23:13:31+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> cancelled,ky46738-ops,.github/workflows/deploy-pages.yml,9235f92b8b1c23abe898c292e43cdaff5d6f30c0,30104360629,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104360629,run_number=46; branch=main; status=completed
2026-07-24T15:13:31Z,2026-07-24T23:13:31+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,9235f92b8b1c23abe898c292e43cdaff5d6f30c0,30104360552,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104360552,run_number=98; branch=main; status=completed
2026-07-24T15:13:31Z,2026-07-24T23:13:31+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,9235f92b8b1c23abe898c292e43cdaff5d6f30c0,30104360545,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104360545,run_number=82; branch=main; status=completed
2026-07-24T15:13:31Z,2026-07-24T23:13:31+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> cancelled,ky46738-ops,.github/workflows/pages.yml,9235f92b8b1c23abe898c292e43cdaff5d6f30c0,30104360415,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104360415,run_number=59; branch=main; status=completed
2026-07-24T15:13:40Z,2026-07-24T23:13:40+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M PORTAL_SHA256SUMS,Kevin / committer Kevin,PORTAL_SHA256SUMS,cb5403ae1a71fbacf9ae94b5f3fe3de6db66c69c,,https://github.com/lkminiPhantomWorld/welcome/blob/cb5403ae1a71fbacf9ae94b5f3fe3de6db66c69c/PORTAL_SHA256SUMS,chore: 更新 Reader 入口校驗值
2026-07-24T15:13:43Z,2026-07-24T23:13:43+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,cb5403ae1a71fbacf9ae94b5f3fe3de6db66c69c,30104375427,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104375427,run_number=59; branch=main; status=completed
2026-07-24T15:13:43Z,2026-07-24T23:13:43+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,cb5403ae1a71fbacf9ae94b5f3fe3de6db66c69c,30104375326,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104375326,run_number=47; branch=main; status=completed
2026-07-24T15:13:43Z,2026-07-24T23:13:43+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,cb5403ae1a71fbacf9ae94b5f3fe3de6db66c69c,30104375276,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104375276,run_number=83; branch=main; status=completed
2026-07-24T15:13:43Z,2026-07-24T23:13:43+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,cb5403ae1a71fbacf9ae94b5f3fe3de6db66c69c,30104375267,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104375267,run_number=99; branch=main; status=completed
2026-07-24T15:13:43Z,2026-07-24T23:13:43+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> cancelled,ky46738-ops,.github/workflows/pages.yml,cb5403ae1a71fbacf9ae94b5f3fe3de6db66c69c,30104375261,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104375261,run_number=60; branch=main; status=completed
2026-07-24T15:13:43Z,2026-07-24T23:13:43+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,cb5403ae1a71fbacf9ae94b5f3fe3de6db66c69c,30104374985,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104374985,run_number=71; branch=main; status=completed
2026-07-24T15:17:30Z,2026-07-24T23:17:30+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M mini/index.html,Kevin / committer Kevin,mini/index.html,10f89d5ad08f260509bcba850c4fa9caa8bcc21b,,https://github.com/lkminiPhantomWorld/welcome/blob/10f89d5ad08f260509bcba850c4fa9caa8bcc21b/mini/index.html,fix: 校正 Reader 正式文字
2026-07-24T15:17:32Z,2026-07-24T23:17:32+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,10f89d5ad08f260509bcba850c4fa9caa8bcc21b,30104648239,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104648239,run_number=72; branch=main; status=completed
2026-07-24T15:17:32Z,2026-07-24T23:17:32+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,10f89d5ad08f260509bcba850c4fa9caa8bcc21b,30104647984,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104647984,run_number=60; branch=main; status=completed
2026-07-24T15:17:33Z,2026-07-24T23:17:33+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> success,ky46738-ops,.github/workflows/pages.yml,10f89d5ad08f260509bcba850c4fa9caa8bcc21b,30104648610,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104648610,run_number=61; branch=main; status=completed
2026-07-24T15:17:33Z,2026-07-24T23:17:33+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,10f89d5ad08f260509bcba850c4fa9caa8bcc21b,30104648595,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104648595,run_number=48; branch=main; status=completed
2026-07-24T15:17:33Z,2026-07-24T23:17:33+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,10f89d5ad08f260509bcba850c4fa9caa8bcc21b,30104648584,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104648584,run_number=84; branch=main; status=completed
2026-07-24T15:17:33Z,2026-07-24T23:17:33+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,10f89d5ad08f260509bcba850c4fa9caa8bcc21b,30104648513,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104648513,run_number=100; branch=main; status=completed
2026-07-24T15:18:19Z,2026-07-24T23:18:19+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M PORTAL_SHA256SUMS,Kevin / committer Kevin,PORTAL_SHA256SUMS,4a08509c6d5c3728253cc6435422fb181d4556eb,,https://github.com/lkminiPhantomWorld/welcome/blob/4a08509c6d5c3728253cc6435422fb181d4556eb/PORTAL_SHA256SUMS,chore: 更新正式 Reader 校驗值
2026-07-24T15:18:21Z,2026-07-24T23:18:21+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,4a08509c6d5c3728253cc6435422fb181d4556eb,30104705507,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104705507,run_number=73; branch=main; status=completed
2026-07-24T15:18:22Z,2026-07-24T23:18:22+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,4a08509c6d5c3728253cc6435422fb181d4556eb,30104706662,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104706662,run_number=49; branch=main; status=completed
2026-07-24T15:18:22Z,2026-07-24T23:18:22+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> cancelled,ky46738-ops,.github/workflows/pages.yml,4a08509c6d5c3728253cc6435422fb181d4556eb,30104706644,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104706644,run_number=62; branch=main; status=completed
2026-07-24T15:18:22Z,2026-07-24T23:18:22+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,4a08509c6d5c3728253cc6435422fb181d4556eb,30104706528,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104706528,run_number=101; branch=main; status=completed
2026-07-24T15:18:22Z,2026-07-24T23:18:22+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,4a08509c6d5c3728253cc6435422fb181d4556eb,30104706498,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104706498,run_number=85; branch=main; status=completed
2026-07-24T15:18:22Z,2026-07-24T23:18:22+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,4a08509c6d5c3728253cc6435422fb181d4556eb,30104705782,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104705782,run_number=61; branch=main; status=completed
2026-07-24T15:20:49Z,2026-07-24T23:20:49+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M mini/index.html,Kevin / committer Kevin,mini/index.html,ef112b7bfe76f97e3929f95f6c8c49ab504fb628,,https://github.com/lkminiPhantomWorld/welcome/blob/ef112b7bfe76f97e3929f95f6c8c49ab504fb628/mini/index.html,fix: 將 Reader 範例改為系統入口
2026-07-24T15:20:51Z,2026-07-24T23:20:51+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,ef112b7bfe76f97e3929f95f6c8c49ab504fb628,30104884093,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104884093,run_number=86; branch=main; status=completed
2026-07-24T15:20:51Z,2026-07-24T23:20:51+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,ef112b7bfe76f97e3929f95f6c8c49ab504fb628,30104884028,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104884028,run_number=50; branch=main; status=completed
2026-07-24T15:20:51Z,2026-07-24T23:20:51+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> cancelled,ky46738-ops,.github/workflows/pages.yml,ef112b7bfe76f97e3929f95f6c8c49ab504fb628,30104884019,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104884019,run_number=63; branch=main; status=completed
2026-07-24T15:20:51Z,2026-07-24T23:20:51+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,ef112b7bfe76f97e3929f95f6c8c49ab504fb628,30104883961,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104883961,run_number=102; branch=main; status=completed
2026-07-24T15:20:51Z,2026-07-24T23:20:51+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,ef112b7bfe76f97e3929f95f6c8c49ab504fb628,30104883728,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104883728,run_number=74; branch=main; status=completed
2026-07-24T15:20:51Z,2026-07-24T23:20:51+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,ef112b7bfe76f97e3929f95f6c8c49ab504fb628,30104883701,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104883701,run_number=62; branch=main; status=completed
2026-07-24T15:21:36Z,2026-07-24T23:21:36+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M mini/index.html,Kevin / committer Kevin,mini/index.html,d0f063d2307d2b76781f58fb732c4707882e6720,,https://github.com/lkminiPhantomWorld/welcome/blob/d0f063d2307d2b76781f58fb732c4707882e6720/mini/index.html,fix: 清除 Reader 輸入框角色殘留
2026-07-24T15:21:39Z,2026-07-24T23:21:39+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> success,ky46738-ops,.github/workflows/pages.yml,d0f063d2307d2b76781f58fb732c4707882e6720,30104938984,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104938984,run_number=64; branch=main; status=completed
2026-07-24T15:21:39Z,2026-07-24T23:21:39+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,d0f063d2307d2b76781f58fb732c4707882e6720,30104938962,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104938962,run_number=103; branch=main; status=completed
2026-07-24T15:21:39Z,2026-07-24T23:21:39+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,d0f063d2307d2b76781f58fb732c4707882e6720,30104938944,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104938944,run_number=51; branch=main; status=completed
2026-07-24T15:21:39Z,2026-07-24T23:21:39+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,d0f063d2307d2b76781f58fb732c4707882e6720,30104938891,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104938891,run_number=87; branch=main; status=completed
2026-07-24T15:21:39Z,2026-07-24T23:21:39+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,d0f063d2307d2b76781f58fb732c4707882e6720,30104938695,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104938695,run_number=75; branch=main; status=completed
2026-07-24T15:21:39Z,2026-07-24T23:21:39+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,d0f063d2307d2b76781f58fb732c4707882e6720,30104938679,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104938679,run_number=63; branch=main; status=completed
2026-07-24T15:22:12Z,2026-07-24T23:22:12+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M PORTAL_SHA256SUMS,Kevin / committer Kevin,PORTAL_SHA256SUMS,d350a08fb0dd477917eaa2dd54719498f6e1b301,,https://github.com/lkminiPhantomWorld/welcome/blob/d350a08fb0dd477917eaa2dd54719498f6e1b301/PORTAL_SHA256SUMS,chore: 更新系統入口 Reader 校驗值
2026-07-24T15:22:14Z,2026-07-24T23:22:14+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,d350a08fb0dd477917eaa2dd54719498f6e1b301,30104981225,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104981225,run_number=64; branch=main; status=completed
2026-07-24T15:22:14Z,2026-07-24T23:22:14+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,d350a08fb0dd477917eaa2dd54719498f6e1b301,30104981140,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104981140,run_number=76; branch=main; status=completed
2026-07-24T15:22:15Z,2026-07-24T23:22:15+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,d350a08fb0dd477917eaa2dd54719498f6e1b301,30104982165,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104982165,run_number=88; branch=main; status=completed
2026-07-24T15:22:15Z,2026-07-24T23:22:15+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/deploy-pages.yml,d350a08fb0dd477917eaa2dd54719498f6e1b301,30104981888,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104981888,run_number=52; branch=main; status=completed
2026-07-24T15:22:15Z,2026-07-24T23:22:15+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> cancelled,ky46738-ops,.github/workflows/pages.yml,d350a08fb0dd477917eaa2dd54719498f6e1b301,30104981742,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104981742,run_number=65; branch=main; status=completed
2026-07-24T15:22:15Z,2026-07-24T23:22:15+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,d350a08fb0dd477917eaa2dd54719498f6e1b301,30104981704,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30104981704,run_number=104; branch=main; status=completed
2026-07-24T15:44:06Z,2026-07-24T23:44:06+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M mini/index.html,Kevin / committer Kevin,mini/index.html,f2d16a939c23a978056d6c35618561c0c551bbb4,,https://github.com/lkminiPhantomWorld/welcome/blob/f2d16a939c23a978056d6c35618561c0c551bbb4/mini/index.html,Enforce fail-closed A = A Reader gate
2026-07-24T15:44:07Z,2026-07-24T23:44:07+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M tools/verify_portal.py,Kevin / committer Kevin,tools/verify_portal.py,1cb3b12a81390397479297ec65e896d255141644,,https://github.com/lkminiPhantomWorld/welcome/blob/1cb3b12a81390397479297ec65e896d255141644/tools/verify_portal.py,Verify Welcome to Reader fail-closed gateway
2026-07-24T15:44:08Z,2026-07-24T23:44:08+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M PORTAL_MANIFEST.json,Kevin / committer Kevin,PORTAL_MANIFEST.json,680c53b1a8ee0e432a1cf4932d45137fbc819f38,,https://github.com/lkminiPhantomWorld/welcome/blob/680c53b1a8ee0e432a1cf4932d45137fbc819f38/PORTAL_MANIFEST.json,Describe Reader Gateway as unique fail-closed entry
2026-07-24T15:44:08Z,2026-07-24T23:44:08+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,f2d16a939c23a978056d6c35618561c0c551bbb4,30106555154,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30106555154,run_number=77; branch=main; status=completed
2026-07-24T15:44:08Z,2026-07-24T23:44:08+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> cancelled,ky46738-ops,dynamic/pages/pages-build-deployment,f2d16a939c23a978056d6c35618561c0c551bbb4,30106555034,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30106555034,run_number=65; branch=main; status=completed
2026-07-24T15:44:09Z,2026-07-24T23:44:09+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M PORTAL_LOCATOR.json,Kevin / committer Kevin,PORTAL_LOCATOR.json,28c5def5f64c431c4cf396a1cfc3dc9ec07029ba,,https://github.com/lkminiPhantomWorld/welcome/blob/28c5def5f64c431c4cf396a1cfc3dc9ec07029ba/PORTAL_LOCATOR.json,Point locator to fail-closed Reader Gateway
2026-07-24T15:44:09Z,2026-07-24T23:44:09+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> cancelled,ky46738-ops,dynamic/pages/pages-build-deployment,1cb3b12a81390397479297ec65e896d255141644,30106556417,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30106556417,run_number=66; branch=main; status=completed
2026-07-24T15:44:09Z,2026-07-24T23:44:09+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> success,ky46738-ops,dynamic/github-code-scanning/codeql,1cb3b12a81390397479297ec65e896d255141644,30106556184,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30106556184,run_number=78; branch=main; status=completed
2026-07-24T15:44:09Z,2026-07-24T23:44:09+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,f2d16a939c23a978056d6c35618561c0c551bbb4,30106556111,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30106556111,run_number=105; branch=main; status=completed
2026-07-24T15:44:09Z,2026-07-24T23:44:09+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,f2d16a939c23a978056d6c35618561c0c551bbb4,30106556006,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30106556006,run_number=89; branch=main; status=completed
2026-07-24T15:44:09Z,2026-07-24T23:44:09+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy verified welcome site to GitHub Pages,push -> cancelled,ky46738-ops,.github/workflows/deploy-pages.yml,f2d16a939c23a978056d6c35618561c0c551bbb4,30106555917,https://github.com/lkminiPhantomWorld/welcome/actions/runs/30106555917,run_number=53; branch=main; status=completed
